platform,text,user_id,total_interactions_count,statistics,username,statuses_count,followers_count,friends_count,favourites_count,media_count,user_created_at,user_description,conversation_id_str,created_at,profile_url,post_url,location,sentiment,sentiment_target,sentiment_reason,emotion,country,country_reason,country_code,country_geo,account_type,account_type_reason,media_url
twitter,හම්බන්තොට වරාය 99 වසරකට බදුදීමෙන් ගත් මුදලින් වරාය ඉදිකිරීමට ගත් ණය ගෙවා නැහැ -කෝප් කමිටුවේදී අනාවරණය වෙයි https://t.co/gHo1Epr7qq,1229405089,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",liveat8,29710,1318,124,7,16068,Fri Mar 01 09:18:28 +0000 2013,ජනතාවාදී පුවත් පරමාධිපත්‍යය,1539909502215913473,2022-06-23 09:53:30,https://pbs.twimg.com/profile_images/1834245310698455040/bd6Qv9nZ_normal.jpg,https://twitter.com/liveat8/status/1539909502215913473,"Bellatrix Building,Orion City",irrelevant,China,"Reveals that money from 99-year lease of Hambantota port was not used to repay loans, no mention of China. Sentiment towards China is irrelevant.",irrelevant,Sri Lanka,"Location is Bellatrix Building, Orion City (Sri Lanka) and description in Sinhala.",lk,"[7.0, 81.0]",Media,Described as a news outlet with a political slant.,
twitter,@KaviSenu මත්තල...හම්බන්තොට වරාය...නෙළුම් කුලුන....හම්බන්තොට රාජපක්ශ ලොකු හෝල් එකක් තියෙන්නේ...ඔන්න ඔයවගේ කිසිම ලාභයක් නැති project නිසා තමයි අද මිනිස්සුන්ට මේ පව් ගෙවන්න සිද්දවෙලා තියෙන්නේ...😐😐😐,1099556261450911745,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",FerozMeedin,3332,121,63,21711,105,Sun Feb 24 06:26:56 +0000 2019,Onsite Operations  Agent - DHL Express,1536596249511616512,2022-06-14 11:12:45,https://pbs.twimg.com/profile_images/1999317883466448902/KaRh5NsB_normal.jpg,https://twitter.com/FerozMeedin/status/1536667955315998720,"Dubai, United Arab Emirates",irrelevant,China,"Mentions Hambantota port as a project with no profit causing problems, no explicit mention of China. Sentiment towards China is irrelevant.",irrelevant,United Arab Emirates,"Location explicitly given as Dubai, UAE.",ae,"[24.0, 54.0]",Individual,Job title and location indicate a personal professional account.,
twitter,"හම්බන්තොට වරාය, ගාල්ලේ ඉඳන් මත්තලට high way , හම්බන්තොට conference hall, නෙලුම් කුළුණු , වගේ කොමිස් උදෙසා මිනිස්සුන්ගේ ජීවිත උගස් තියන project තව වැඩි වෙන එක වෙන්නේ ..",98108213,11,"{'quote_count': 0, 'retweet_count': 10, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",BUVISH,2191,106,192,1202,47,Sun Dec 20 11:34:03 +0000 2009,,1534819758381486080,2022-06-09 08:48:41,https://pbs.twimg.com/profile_images/412646654483767296/BUiYi3_L_normal.jpeg,https://twitter.com/BUVISH/status/1534819760457719809,,irrelevant,China,"Mentions Hambantota port and other projects causing hardship due to commissions, no mention of China. Sentiment towards China is irrelevant.",irrelevant,Sri Lanka,"The username BUVISH is common in Sri Lanka, and surrounding entries are Sri Lankan.",lk,"[7.0, 81.0]",Unknown,"No description or location, unclear identity.",
twitter,"හම්බන්තොට වරාය නම් අවුරුදු 99 කට හරි බදු දුන්න 
මත්තල එහෙම වත් දෙන්න බෑ - රනිල් වික්‍රමසිංහ 😂💔",857468113591324672,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",Vimukthi_93,43777,1247,351,97175,263,Thu Apr 27 05:35:04 +0000 2017,"🔼Tru€ |•v€ wa¡ts 🔼
Un©•mp|€t€d |¡f€ N¡m 💔",1531948643523383296,2022-06-01 10:39:53,https://pbs.twimg.com/profile_images/1348999684946239488/0xbbsrsy_normal.jpg,https://twitter.com/Vimukthi_93/status/1531948643523383296,මාතර,irrelevant,China,"Mentions 99-year lease of Hambantota port and mocks Ranil, no mention of China. Sentiment towards China is irrelevant.",irrelevant,Sri Lanka,"Location given as ""මාතර"" (Matara), a city in Sri Lanka, and Sinhala script used.",lk,"[7.0, 81.0]",Individual,Personal style and cryptic text suggest an individual user.,
twitter,"හම්බන්තොට සම්මන්ත්‍රණ ශාලාව :- ලාභය 0
මත්තල airport / හම්බන්තොට වරාය :- ලාභය ඉතා සිමිතය
නෙළුම්කුළුණ :- ලාභය 0
හයිවේ පද්ධති :- ලාභයඉතා සිමිතය.

හම්බන්තොටට යන highway එකේ වාහන 100 කට වඩා භාවිතාවන දවස්ද එමටය. දෛනික ලාභය අඩු දවස් එමටය.
හරි දැන් ඔබට සිදුවී,ඇති දේ තෙරන්න ඇති බව හිතනව",3049508994,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 1, 'view_count': 0}",praveenabeysin2,33295,3012,595,85763,5340,Sat Feb 28 11:40:25 +0000 2015,,1527678727983091712,2022-05-20 15:52:47,https://pbs.twimg.com/profile_images/1974661792065605632/BzTsoxId_normal.jpg,https://twitter.com/praveenabeysin2/status/1527678734006128641,Kandy 🇱🇰 ,irrelevant,China,"Mentions Hambantota conference hall, port, and other projects with low profits, no mention of China. Sentiment towards China is irrelevant.",irrelevant,Sri Lanka,Location given as Kandy with Sri Lankan flag emoji.,lk,"[7.0, 81.0]",Unknown,"No description, only location and username, unclear.",
twitter,"7. 2014.09.16 දින ඔබතුමන් ඉදිරිපත් කල කැබිනට් පත්‍රිකව තුලින් නොරොච්චොලේ, කෙලවරපිටිය හා හම්බන්තොට වරාය ඉතා ආවාසි සහගත බදු දිමට දැරු උත්සාහය ඔබ තුමන්ට අමතක නම් එම ගිවිසුම නිතිපති දෙපර්තමෙන්තුවෙන් ලබා ගෙන නැවත පරිශිලනය කරන මෙන් ඔබ තුමන් ගෙන් මා ඉමහත් සෙනහසින් යුතුව ඉල්ලා සිටිමි.",229050076,2,"{'quote_count': 0, 'retweet_count': 1, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",sankadon,89867,425,68,82446,6368,Tue Dec 21 11:21:51 +0000 2010,,1516398925724647428,2022-04-19 12:50:54,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://twitter.com/sankadon/status/1516398935027650564,Sri Lanka,irrelevant,China,No mention or implication of China. The post discusses local Sri Lankan ports and taxation efforts without reference to China.,irrelevant,Sri Lanka,User location is Sri Lanka.,lk,"[7.0, 81.0]",Unknown,The account has no user description.,
twitter,@P0dda @notNautE ඇයී හම්බන්තොට වරාය හැදුවාම සිංගා ගියපු ඔක්කෝම නැව් ටික එනවා කිව්වේ,462157317,3,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 2, 'view_count': 0}",AmithMalinga,100601,5210,557,59409,1805,Thu Jan 12 16:46:08 +0000 2012,6'0 || Taurus || ☸️ || Cricket || Travel || Music 🇱🇰,1505624437441277955,2022-03-21 03:09:23,https://pbs.twimg.com/profile_images/1944384900284526594/Vf-ta8we_normal.jpg,https://twitter.com/AmithMalinga/status/1505743345951277056,"Galle,Sri lanka",irrelevant,China,No explicit mention or implication of China. The post refers to ships coming to Hambantota port but does not specify origin or involvement of China.,irrelevant,Sri Lanka,"Location given as Galle, Sri Lanka, and Sri Lankan flag emoji.",lk,"[7.0, 81.0]",Individual,Personal interests and location indicate an individual.,
twitter,"හම්බන්තොට වරාය විකුණන අලූත්ම ගිවිසුමෙන් 99 වසරකින් චීනයට ඩබල්-ටි‍්‍රබල් ගෙවා වරාය මිලදී ගන්න වෙයි.. 
@UPGammanpila 
https://t.co/3BEbDT3bdc",40320649,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",Neetwit,253121,3346,2911,188683,30858,Fri May 15 20:06:00 +0000 2009,against deception of public with fabricated lies n' #sriLanka politics. Abhor ආප්ප-betrayal for power #SLpolitics,1503064557782454272,2022-03-13 17:44:50,https://pbs.twimg.com/profile_images/1511743254756147210/h7pbmrFg_normal.jpg,https://twitter.com/Neetwit/status/1503064557782454272,Colombo,negative,China,"Mentions China explicitly in context of a 99-year lease of Hambantota port to China, implying a negative sentiment about the deal as a betrayal or loss to Sri Lanka.",anger,Sri Lanka,The location 'Colombo' and the user description against deception in Sri Lankan politics indicate a Sri Lankan origin.,lk,"[7.0, 81.0]",Individual,The user description reflects personal beliefs and values.,
twitter,එන්නත්කරණයට හම්බන්තොට වරාය හදන්න වගේ මුදලක් ගියා.. https://t.co/buz5mwSNIa,230640891,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 1, 'view_count': 0}",lankacnews,155260,37363,275,4,34614,Sun Dec 26 06:05:56 +0000 2010,,1451421573383024641,2021-10-22 05:34:03,https://pbs.twimg.com/profile_images/1306444519/c-news-ok-logo-2_normal.jpg,https://twitter.com/lankacnews/status/1451421573383024641,Sri Lanka,irrelevant,China,"No mention or implication of China. The post only compares vaccination costs to the cost of building Hambantota port, no reference to China.",irrelevant,Sri Lanka,"Username ""lankacnews"" suggests Sri Lanka, ""lanka"" is a common short form for Sri Lanka.",lk,"[7.0, 81.0]",Unknown,"No description, only location and username, unclear.",
twitter,"@Bandula07160007 @DjE6sRhJXFJIrCR @KMeeeaaow @KirbyslA @ShayamikaM @H_S_KandyHamu @duplicatesiri @nnalani1231 @Cats1st_ @Udayawickramar1 @mdpiyananda @pdsiriwardana @deshanlasitha7 @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @sajithpremadasa @sjbsrilanka @PodujanaParty @srilanka_police @PresRajapaksa @newsdotlk චීන ණය ගැනීම් සමාරම්භක, රට බංකොළොත් කරන ලද හම්බන්තොට වරාය වැනි ව්‍යාපෘති ආරම්භ කළ මහේන්ද්‍ර රජතුමාගේ දෙටු පුතුට රජ කිරුළට බාර දීමට නියමිත ය.",183159390,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",blackaustralian,14473,1195,3632,9344,511,Thu Aug 26 08:39:05 +0000 2010,"Ex civil servant for 25 years in Aus. Foundation staffer: Asian Disaster Mgt Ctr, BKK. Political and cultural critic. Sri Lankalogist. published poet & novelist",1380085897253675010,2021-06-25 10:34:46,https://pbs.twimg.com/profile_images/1111119276/Sunil_G_s_phorto_for_Siew_wei_normal.jpg,https://twitter.com/blackaustralian/status/1408373094243205124,"Sydney, Australia",negative,China,"Mentions China in relation to Hambantota port debt and loans, with a critical tone implying that the project and debt are harmful to the country, reflecting negative sentiment towards China’s financial involvement.",sadness,Australia,"Location explicitly stated as Sydney, Australia.",au,"[-27.0, 133.0]",Individual,Personal career history and literary interests indicate an individual.,
twitter,"ඇත්තටම ලංකාව තිබුන විදිහට තිබුනා නමි ඉවරයි පාරවල් ටිකයි
සංනිවෙදනයයි දියුණු කරානම්
මත්තල, හම්බන්තොට වරාය රැස්වීම් ශාලාව.සුරියවැව ක්‍රිඩාංගනය. දියගම ක්‍රිඩාංගන.නෙලම් කුලුන. මෙම සෙරම
ණය හැබැයි එයින් වැඩක් කලෙ ටිකයි
ගසා කාපුවා වැඩියි ණය නොකළා නම්
අපෙ ලමයි පස්සේ හදා ගනියි.",1253624574467588099,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",AnandaKumaras12,6573,3595,4291,13843,1559,Fri Apr 24 09:59:42 +0000 2020,"පිය සටහන් මැකී නොමැත අද
මා ආ දිගු ගමනේ
මගේම පීයවර මත පිය නගමින්
ඔබ එනු දුටුවෙමි මා ලුහු බදිමින්🌹🌹🌹",1395991075194474498,2021-05-22 06:33:03,https://pbs.twimg.com/profile_images/1291775051524501504/v6T3noGj_normal.jpg,https://twitter.com/AnandaKumaras12/status/1395991075194474498,,irrelevant,China,No direct mention or implication of China. Discusses local infrastructure and debt generally without specifying China’s role.,irrelevant,Sri Lanka,"The text is in Sinhala language and script, indicating Sri Lankan origin.",lk,"[7.0, 81.0]",Individual,Poetic and personal language implies a personal account.,
twitter,"@sjbsrilanka හම්බන්තොට වරාය විකුණන විට, ත්‍රිකුණාමලය තෙල් ටැංකි ඉන්දියාවට දෙනකොට ඒවා දේශද්‍රෝහී නෙවෙයි.රටට විදේශ විනිමය ගෙනදෙන,විදේශ ආයෝජන ගෙනෙන පෝට්සිටි පනත ක්‍රියාත්මක වීම විතරක් දේශද්‍රෝහී වෙයි.
අනේ කාලේ වනේ වාසේ කිව්වලු.",1232245795455410177,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",RatnapalaH,858,11,208,466,2,Tue Feb 25 10:08:03 +0000 2020,,1395568546671890433,2021-05-21 23:34:11,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://twitter.com/RatnapalaH/status/1395885663493312512,,irrelevant,China,"No direct mention of China. Discusses selling Hambantota port and Trincomalee oil tanks to India, focusing on patriotism and foreign exchange, but China is not referenced.",irrelevant,Sri Lanka,"Username RatnapalaH is a Sinhalese name, suggesting Sri Lanka.",lk,"[7.0, 81.0]",Unknown,"No description or location, unclear identity.",
twitter,"@HwetlandsKalum @Rangana_Perera_ එච්චර දුර යන්න ඕනේ නෑ යාළුවා, දැන් @PodujanaParty පාර්ලිමේන්තු මන්ත්‍රී @ChanakaDinushan, @RajapaksaNamal එදා 1917 ජනවාරි වල හම්බන්තොට වරාය ප්‍රදේශය “චීන කොලනියක්” වෙනවා කියල කිවුවේ. 

මෙන්න සාක්ෂි 👇

https://t.co/QK6vYXohdL 

https://t.co/xpP21iwVYN",1222432619981234177,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 1, 'view_count': 0}",DevinGunasinghe,3326,4250,4176,5082,201,Wed Jan 29 08:14:03 +0000 2020,l Engineer l Royalist l Sri Lanka l Australia l Husband l Father l Brother l Mutual l,1395349298947125248,2021-05-21 08:27:07,https://pbs.twimg.com/profile_images/1904577561776316416/Jh5PLTA1_normal.jpg,https://twitter.com/DevinGunasinghe/status/1395657396278624265,Australia,negative,China,"Mentions China explicitly, referring to Hambantota port area becoming a 'Chinese colony' as a negative warning, indicating a negative sentiment towards Chinese influence.",fear,Australia,"Location explicitly Australia, with mention of Sri Lanka and Australia in description.",au,"[-27.0, 133.0]",Individual,Personal details and family roles indicate an individual.,
twitter,සූරියප්පෙරුම එම කොන්ත්‍රාත්තුව මනාව මහින්ද ගේ සිත් දිනා ගනිමින් ඉටුකලේය! දැන් හම්බන්තොට වරාය නිකන්ම නිකන් මල වරායකි! එයට එන නැවක් නැත! ඊලගට රාජපක්ශලා හම්බන්තොට දැවැන්ත ගුවන් තොටුපලක් ඉදි කලේය! එයට ආ ගුවන් යානයක් නැත!,37451200,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 1, 'view_count': 0}",JabozLane,18271,1261,777,21655,788,Sun May 03 16:51:59 +0000 2009,meh!,1395638910647156737,2021-05-21 07:13:41,https://pbs.twimg.com/profile_images/1260516456107778048/fzEWP_Qo_normal.jpg,https://twitter.com/JabozLane/status/1395638912740114435,Colombo Sri Lanka,irrelevant,China,"No explicit mention of China. Critiques local political projects including Hambantota port and airport, but China is not referenced.",irrelevant,Sri Lanka,Location Colombo Sri Lanka explicitly given.,lk,"[7.0, 81.0]",Individual,"Informal expression ""meh!"" suggests a personal account.",
twitter,හම්බන්තොට වරාය මහින්ද හදන විට සූරියප්පෙරුම  ඇද බෑ  පට්ටපල් බොරු මට තවත් මතකය! ලක්ශ 15 කට  රැකියා ලැබී දකුණ සුර පුරයක් වන හැටි සූරියප්පෙරුම දිව උල් කරමින් කට රෝල් කරමින් ජනයාට මවා පෙන්නුවේය! ඒ රාජපක්ශ සූරියප්පෙරුමට දුන් කොන්ත්‍රාත්තුවය!,37451200,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 1, 'view_count': 0}",JabozLane,18271,1261,777,21655,788,Sun May 03 16:51:59 +0000 2009,meh!,1395638910647156737,2021-05-21 07:13:40,https://pbs.twimg.com/profile_images/1260516456107778048/fzEWP_Qo_normal.jpg,https://twitter.com/JabozLane/status/1395638910647156737,Colombo Sri Lanka,irrelevant,China,No explicit mention of China. Discusses Hambantota port and political contracts but does not mention China.,irrelevant,Sri Lanka,Location Colombo Sri Lanka explicitly given.,lk,"[7.0, 81.0]",Individual,"Informal expression ""meh!"" suggests a personal account.",
twitter,"හම්බන්තොට වරාය ගිවිසුමත් අපිට අවාසි වුණා. ත්‍රිකුණාමල තෙල් ටැංකි ගිවිසුමත් අපට අවාසි වුණා. දැන් වරාය නගර කොමිසම.

වරාය නගරය යනු ඉතා හොඳ ව්‍යාපෘතියකි. නමුත් දේශපාලකයන් තාවකාලිකව බලය උදෙසා ගනු ලබන අැතැම් තීරණ වසර ගණනාවකින් වැරදි ප්‍රතිඵලද අත්කරදිය හැකිය. 
#lka #Srilanka",2945217588,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",DarNayanajith,15641,897,879,39074,231,Sat Dec 27 16:01:19 +0000 2014,BA Sp. in IR @ UOC. '2012',1394666981714923524,2021-05-18 14:51:34,https://pbs.twimg.com/profile_images/1598306761714601984/KP_WNmLM_normal.jpg,https://twitter.com/DarNayanajith/status/1394666981714923524,"Eheliyagoda, Sri Lanka",irrelevant,China,"Mentions Hambantota port and related agreements with negative implications but does not explicitly mention China, so sentiment towards China is neutral/irrelevant.",irrelevant,Sri Lanka,Location explicitly stated and university abbreviation (UOC) likely University of Colombo.,lk,"[7.0, 81.0]",Individual,Educational background and year indicate a personal account.,
twitter,"ලෙනාඩ් වුල්ප් වසර 100ට පෙර දුටු හම්බන්තොට වරාය

https://t.co/pgf7EoeSRG",1376102453402341377,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",sarasavi82,16744,965,964,16864,4236,Sun Mar 28 09:23:21 +0000 2021,,1392447592609501192,2021-05-12 11:52:31,https://pbs.twimg.com/profile_images/2017518249114587136/dvLL6IO0_normal.jpg,https://twitter.com/sarasavi82/status/1392447592609501192,"Salvador, Brazil",irrelevant,China,No mention or implication of China. Historical reference to Hambantota port without China context.,irrelevant,Brazil,"Location explicitly stated as Salvador, Brazil.",br,"[-10.0, -55.0]",Unknown,No description or identifying information provided.,
twitter,"@ShayamikaM @Bandula07160007 @Cats1st_ @AlwisInoka @nnalani1231 @pdsiriwardana @KirbyslA @KMeeeaaow @deshanlasitha7 @mdpiyananda @H_S_KandyHamu @DjE6sRhJXFJIrCR @imVedda @blackaustralian @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @duplicatesiri @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @srilanka_police @sajithpremadasa ලී ක්වාන් යු කීවා ජේ ආර්ට(කොමිස් ගැහුවෙ නෑ) සම්පුර්ණයෙන් රට ආවරණය වෙන්න යටිතල පහසුකම් ජනතාවට දීලා ඉන්න air Lanka ගුවන් සේවයට කලින් කියලා. ඒ ගොනාගේ ඉදලා අද දක්වාම රටතුල යටිතල පහසුකම් හැදුවේ නැ එකෙක්වත්.කුට්ටිය වැඩි අධිවේගි,ගුවන් පාලම්,මත්තල,හම්බන්තොට වරාය,සැංගිලා. කුට්ටිය බරට.",1360723681840951299,4,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 3, 'view_count': 0}",Udayawickramar1,18580,1502,4768,3688,5790,Sat Feb 13 22:53:22 +0000 2021,රටත් එක්ක හිට ගනිමු! පරිසරය රැකගමු!සත්‍ය වෙනුවෙන් පෙනී සිටිමු!දූෂිත දේශපාලුවන්ට තරාතිරම නොබලා පහර දෙමු! නිදහස් නීතිගරුක නිවහල් දේශයක් වෙනුවෙන් ඇප කැප වෙමු!,1380085897253675010,2021-05-06 11:03:09,https://pbs.twimg.com/profile_images/1594554935999332353/Yw2rNd9A_normal.jpg,https://twitter.com/Udayawickramar1/status/1390260845326868480,,neutral,China,"Mentions Hambantota port and infrastructure development, indirectly referencing Chinese involvement in infrastructure but without explicit sentiment; tone is critical of lack of development, neutral to slightly negative towards China.",disgust,Sri Lanka,Use of Sinhala language and references to Sri Lankan politics.,lk,"[7.0, 81.0]",Individual,Personal political and social activism statements suggest an individual.,
twitter,"අනික කබ්රාල් කියන විදිහට මැලේසියාව චීනෙට දීලා තියෙන්නේ අවුරුදු 599 බද්දකට නිසා අපි 99 අවුරුදු බද්දට දුන්නාට කමක් නෑලු.එහෙනම් හම්බන්තොට වරාය දුන් එක ගැන ප්‍රශ්ණයක් නෑනේ! 

අනික මහතීර් මොහමඩ් එරට චීනෙට වික්කේ නෑ. රටෙන් එළවලා දැම්මා.",1228037084,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",Sapumal_Jaya,31564,835,1475,37347,4612,Thu Feb 28 17:40:45 +0000 2013,"When a man is denied the right to live the life he believes in, he has no choice but to become an outlaw.
- Mandela",1387731278909296642,2021-04-29 11:38:39,https://pbs.twimg.com/profile_images/1958251618912149504/UaUTm6uf_normal.jpg,https://twitter.com/Sapumal_Jaya/status/1387733063430455304,Sri Lanka,neutral,China,"Mentions China explicitly in context of port lease and comparison to Malaysia, with a neutral to slightly positive tone accepting the 99-year lease to China as not problematic.",neutral,Sri Lanka,Location is Sri Lanka and description fits Sri Lankan context.,lk,"[7.0, 81.0]",Individual,Personal quote and no organizational affiliation.,
twitter,"@kksooriyagoda හම්බන්තොට වරාය, මත්තල හදනකොටත් ඕකම තමයි කිව්වේ 😂",1326104182328229888,2,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 1, 'view_count': 0}",Sharkzen1,1498,16,94,1731,20,Tue Nov 10 10:08:30 +0000 2020,king of ocean,1384120533353074689,2021-04-20 04:00:47,https://pbs.twimg.com/profile_images/1347438015761719299/iTicw_FK_normal.jpg,https://twitter.com/Sharkzen1/status/1384356345298575364,,irrelevant,China,No explicit mention of China. Refers to Hambantota port and Mattala airport with humor but no direct China reference.,irrelevant,Unknown,"Username ""Sharkzen1"" and description ""king of ocean"" are generic with no location clues.",,,Individual,"Username and phrase ""king of ocean"" suggest a personal or informal individual account.",
twitter,@irajonline හම්බන්තොට වරාය දි  අත්තිකාරම් මුදල් කොපමන ලැබුනාද ?  මාසයකට කුලිය කොපමනද ? නය ඉවර වෙන්නෙ කවදා ද? පුරවැසියන් දැනුවත් නැත .,1352172772064165894,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",Sanathfernand11,104,4,137,55,5,Thu Jan 21 08:35:35 +0000 2021,Consultant,1355417507172151301,2021-02-01 15:44:05,https://pbs.twimg.com/profile_images/1352173466036953088/xGpr6INE_normal.jpg,https://twitter.com/Sanathfernand11/status/1356267081285582850,,irrelevant,China,No mention or implication of China. Questions about Hambantota port finances without reference to China.,irrelevant,Sri Lanka,Username Sanathfernand11 is a common Sri Lankan name.,lk,"[7.0, 81.0]",Individual,"Describes self as consultant, indicating a personal professional account.",
twitter,"හම්බන්තොට වරාය චීනයට දීමත් ආයෝජනයක්...! කොළඹ ජැටියක් ඉන්දියාවට දුන්නට රටේ ස්වෛරීත්වයට හානියක් නෑ....! - මහාචාර්ය රොහාන් සමරජීව...
https://t.co/XRdwvZjgB5 https://t.co/40X4oXuPJl",1087987960027467777,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': 0}",Emanisa12,27144,2565,153,181,22949,Wed Jan 23 08:18:38 +0000 2019,,1355342549003751425,2021-01-30 02:30:19,https://pbs.twimg.com/profile_images/1088376207534481408/mX-vElbY_normal.jpg,https://twitter.com/Emanisa12/status/1355342549003751425,,positive,China,"Mentions Hambantota port being given to China as an investment, with a positive tone stating no harm to sovereignty, reflecting positive sentiment towards China’s involvement.",happiness,Unknown,No location or clues provided.,,,Unknown,No description or identifying information provided.,https://pbs.twimg.com/media/Es8k2AVXYAMif1M.jpg
twitter,"නාකි මයිනා ගිනි පොලියට චිණ ණය අරගෙන විනිවිදභාවය වගවීම මුල්‍ය විනය ශක්තිමත් විගණනය ටෙන්ඩර් නොමැතිව හදපු හම්බන්තොට වාරය මගින් චිනය පොහොසත් වුනා පමණක්ද?

හම්බන්තොට වරාය මගින් ලංකාවට ලැබුනු ආදයම ඩොලර් ප්‍රමාණය කුමක්ද?

මුලාශ්‍ර තොරතුරු සමගින් උත්තර දෙන්නට පුලුවන්ද? https://t.co/VXoOc7QsO4",1439013441071509504,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '12'}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1843217899097575836,2024-10-07 09:12:47,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1843217899097575836,,negative,China,"Mentions Chinese loans and Hambantota port, questioning transparency and benefits, implying negative sentiment towards China’s role in Sri Lanka’s debt and development.",anger,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,https://pbs.twimg.com/media/GZRs6SAaMAA3-Ko.jpg
twitter,"රටක ගොඩනැගිලි අධිවේගී මාර්ගය නෙලුම් කුලුන හම්බන්තොට වරාය වැනි ව්‍යපෘති ගිනි පොලියට අරගෙන විනිවිදභාවය නොමැතිව ටෙන්ඩර් නැතුව ශක්‍යතා අධ්‍යයන නොමැතිව ඉංජිනේරු විගණනය නොමැතිව කල විට රට බංකොලොත් වේ 

ඒවා වලින් පමණක් රටක් දියුණු කල නොහැකි බව නාකි මයිනා ඔප්පු කලා",1439013441071509504,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 1, 'reply_count': 0, 'view_count': '17'}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1691463026464186369,2023-08-15 14:53:06,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1691463026464186369,,negative,China,"Mentions Chinese loans and Hambantota port project done without transparency and proper procedures, warning about bankruptcy, reflecting negative sentiment towards China’s involvement.",fear,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,
